idx,NomeEvento,NazioneEvento,LocalitaEvento,DataEvento
6b7c1e2fa34b249fb2ca0843199e26f8,TEDxDeerPark,UnitedStates,NewYork,11-02-17
22c6810e7314c26e7eada8be8a5a2312,TEDxUniversityofMacau,China,Macao,21-01-17
277738bc341512f17d052542b0eabf5e,TEDxKreuzberg,Germany,Berlin,12-04-17
90d3c557f4e091becd345e0284bf41e0,TEDxMarseille,UnitedStates,Marseille,28-10-17
a08de96dbd46a4ed47ea6f44e77aff3f,TEDxDelhiSalon,India,New delhi,13-9-17
02cfb4db8980f6e9508fb429d5b698eb,TEDxDelhiSalon,India,New delhi,13-9-17
f82a6dd8576344a48803950eedc92388,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
d677c5b084f4fcd6c7defc65ee68429f,TEDxTiburtinoLive,Italy,Roma,27-04-17
48e7695991a56e5d21038b481912274a,TEDxBergamo,Italy,Bergamo,14-05-17
bf6a44993f51eea27286eb71eb6028df,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
9d7a8d8bd4782e193478a435fb14109e,TEDxDeerPark,UnitedStates,NewYork,11-02-17
83cdded993265a9db252aaf106a36670,TEDxDeerPark,UnitedStates,NewYork,11-02-17
af4c544e96b8ec988ef534709fba632f,TEDxUniversityofMacau,China,Macao,21-01-17
456fe7a549d65f4f4cd30359e8107807,TEDxDelhiSalon,India,New delhi,13-9-17
e74006302a2f8a5be8ebc23548622d27,TEDxUniversityofMacau,China,Macao,21-01-17
c7d9a0d2535fe2d64398c5a448fa809f,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
4160a1ac11c771ae07d37be4ec3ccb49,TEDxUniversityofMacau,China,Macao,21-01-17
e60eb398eb498113fa55d3997d76f6c8,TEDxMoosach,Germany,Munchen,18-12-17
7738a070b8259e9d442bc46b78716bab,TEDxMoosach,Germany,Munchen,18-12-17
bd4d25b9aff851c3cf5d74236403e7c0,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
abf48e157f3cfc48f4fc2bb3f08cd6bc,TEDxBergamo,Italy,Bergamo,14-05-17
14c1ab24e417885b41a394f7342365f7,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
79859666465ff519f43787ff7e9f8d9f,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
f2d5a3085c63f179aa49894b88d113c9,TEDxUniversityofMacau,China,Macao,21-01-17
e04f4492874ac90790f598351fa4dac1,TEDxUniversityofMacau,China,Macao,21-01-17
0b8053dffbcb1d2e0783ed91a67f2bef,TEDxMarseille,UnitedStates,Marseille,28-10-17
8a115061dd69ec9b69b718e7fa81d4da,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
3013920abd26196673929dc215c63ed6,TEDxKreuzberg,Germany,Berlin,12-04-17
27e50471ff1108e4edc3ea04a8c18c82,TEDxMarseille,UnitedStates,Marseille,28-10-17
47090cafc7e829af74ea70896e5b31f1,TEDxBergamo,Italy,Bergamo,14-05-17
26ef01a80fc8bfa31102c599078d9a20,TEDxTiburtinoLive,Italy,Roma,27-04-17
6a5408828c2d3eb52d9868ba2a688695,TEDxHKBU,China,Hong Kong,18-11-17
798f5c8c349bbd107fc578695fa2223e,TEDxDeerPark,UnitedStates,NewYork,11-02-17
2ba62a582dd9914385cd3bcac39b3fbd,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
8743389cd4b81bbb2f86a877b89358bb,TEDxDeerPark,UnitedStates,NewYork,11-02-17
e7c3932d21c5278d9290d0543693754e,TEDxDeerPark,UnitedStates,NewYork,11-02-17
ed7c40f547753f7f30b15e74eb588a18,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
aaebc0aa78a29b8831b539295a6c51bd,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
1632e978a2ae155831f87e7c0cecc59c,TEDxHKBU,China,Hong Kong,18-11-17
a15e4d38c22ac3d5b89390c67aabb514,TEDxDelhiSalon,India,New delhi,13-9-17
29f7f06e0fde7e2f4993d2d68a0c5215,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
f0b283d1e92092839792e9e289b4a67d,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
1b49ac40f3c8621f5cadd5d0a5445791,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
f8715250ef162f63d39df97e6110a02d,TEDxYouth,Canada,Toronto,12-11-16
94e577e72b10be5ad8cb24aeecc68601,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
308a45a7c8521824aa5b72ee339504f6,TEDxMoosach,Germany,Munchen,18-12-17
e364d70d0f52e7e0027b6c33cac7bbe9,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
f5770f1002144f6c936e81fe7aad502e,TEDxMoosach,Germany,Munchen,18-12-17
1015561bfba1e35e170b3b20ca48c01c,TEDxDelhiSalon,India,New delhi,13-9-17
e158d03229f016125ab36ee0f45fc387,TEDxBergamo,Italy,Bergamo,14-05-17
a4c39987a51305e0dc6a04b60798ec75,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
0f2811549ecbdea296e92e59d43aa690,TEDxTiburtinoLive,Italy,Roma,27-04-17
478dc356ec7b804d8d687e4252f7fb89,TEDxYouth,Canada,Toronto,12-11-16
79a76455b0a99fd757f6858d325560c2,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
144cdfff283fe6e4dd88366fa45b2661,TEDxYouth,Canada,Toronto,12-11-16
3c332ae8711bfd5dbc80225f75d1118c,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
2b78a79562b4e0efe03effe95811c4dd,TEDxBergamo,Italy,Bergamo,14-05-17
d900838a6b58505543c94a8422212c28,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
11dd823b820bd22113812c94dc08e0ae,TEDxDelhiSalon,India,New delhi,13-9-17
92e4d41ed3a746288d075ecd9b6360e9,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
b88963dd0e24fae3577cb23f980f91c4,TEDxBergamo,Italy,Bergamo,14-05-17
0bfe0fd76ee5bcd95769730a452e5617,TEDxUniversityofMacau,China,Macao,21-01-17
d0b25f979ddf17e6379845dd22bbcc24,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
976afdcc19881983c52e947c84751f58,TEDxDeerPark,UnitedStates,NewYork,11-02-17
55cfbefb997d008c75d389cc931ca0d0,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
40f4fef5487512f23d5bdda29dc3ea4a,TEDxDelhiSalon,India,New delhi,13-9-17
699f51ae0264cd423c5e0b56052358db,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
57e44aa70d85802d9844f75a28f1583b,TEDxDeerPark,UnitedStates,NewYork,11-02-17
01a0bff5cd537c11921af5e664e8e5dd,TEDxKreuzberg,Germany,Berlin,12-04-17
9371f35a93133b27a5721e2d58293bdc,TEDxTiburtinoLive,Italy,Roma,27-04-17
26d3e4014b5f43b2297a9ff3bac959e3,TEDxMarseille,UnitedStates,Marseille,28-10-17
709911573feb79b249ad15120d0fe61f,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
a00786f2181a9205a6c6d796fd9902af,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
d62fe4906a97efd271acf5a8e240bc96,TEDxDeerPark,UnitedStates,NewYork,11-02-17
c24c71fb4f2de0816406e186fc57941e,TEDxBergamo,Italy,Bergamo,14-05-17
e026c43c2ae5631af466619ff45933a7,TEDxMarseille,UnitedStates,Marseille,28-10-17
d3acf2f2979e680df43d3d45b5063f41,TEDxHKBU,China,Hong Kong,18-11-17
e6b8415463902c5d256c36bf6d4d99da,TEDxMarseille,UnitedStates,Marseille,28-10-17
524b438c0eee6dfe18e80a39f23dafb2,TEDxDeerPark,UnitedStates,NewYork,11-02-17
cf773501f98262b0d521e8226d438b45,TEDxUniversityofMacau,China,Macao,21-01-17
045c89fabe6461491ddc1df6f34577b1,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
1fe192ac25fd629b7f257eb1ceebc9f3,TEDxBergamo,Italy,Bergamo,14-05-17
6a3bfd3a30442e0823925c1cdb36b7e4,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
42b71fcb88ab208f1154a3b939ae88cc,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
d36dd190202afc7e0479e8876b34045a,TEDxUniversityofMacau,China,Macao,21-01-17
3f8581ebc1b5947d09eda992fc7a5810,TEDxMoosach,Germany,Munchen,18-12-17
8363db288a0876dc50301b4dd351e5c5,TEDxHKBU,China,Hong Kong,18-11-17
3d3c5c89d46b23e2e696a03e6d139645,TEDxYouth,Canada,Toronto,12-11-16
e66c3d0985852057f2d7096c14ab0a5a,TEDxDelhiSalon,India,New delhi,13-9-17
a636ca44fc0746e61a65cffe1918566f,TEDxBergamo,Italy,Bergamo,14-05-17
a91c0b3e5cf6bc2da526afc848589f61,TEDxYouth,Canada,Toronto,12-11-16
08a4b08450e7591f421f9d83723a20c5,TEDxMoosach,Germany,Munchen,18-12-17
5c42ef4edf8566a413b284caebf075bf,TEDxKreuzberg,Germany,Berlin,12-04-17
ca234c51d2bacc9f9e5c54ed10157d9a,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
9e09c12c9f87eb9e4816bdfb012665de,TEDxTiburtinoLive,Italy,Roma,27-04-17
cc1e7616abd42e3d97f5c1c74f449a7d,TEDxHKBU,China,Hong Kong,18-11-17
62127545c44d7c87019278dcb9bdb8d5,TEDxMoosach,Germany,Munchen,18-12-17
44e12c1daafc522260cfb6f37ce90788,TEDxKreuzberg,Germany,Berlin,12-04-17
368befe64f261fed969fb62cc31a2d38,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
4ecaca83201cb930ba5061017855af46,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
bdd35362874ddac0d695a3fc1841cd40,TEDxHKBU,China,Hong Kong,18-11-17
2ccf1e6bc916957a3bee6633a363c786,TEDxDelhiSalon,India,New delhi,13-9-17
a5c143295ac4d6d7914f0a5e976efec9,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
c3cfc5e37a0e2a9bbab8b867aa785fe0,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
8c51ee121bd2f53bc9f3798b3a980abc,TEDxMoosach,Germany,Munchen,18-12-17
27b86f8b64323abc496484bc2f20b04d,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
dbb75747aa914839ddf0267a44e80e70,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
f68ebd2507b4f8b850cdab7b48464da9,TEDxYouth,Canada,Toronto,12-11-16
2949abac0b00a85a0cbaf3018ab7e8bd,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
d60dc496855832387e1b3f05cad5851f,TEDxHKBU,China,Hong Kong,18-11-17
f03a6d83d2c90092eae06968cc45f9d2,TEDxKreuzberg,Germany,Berlin,12-04-17
5a17f3b22798073fea39b14ac6dfcaab,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
afa0328bd68d2921cd1a5c47d10a1715,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
3c37c5c73ae3c6693a9bb4b058a6ba32,TEDxDeerPark,UnitedStates,NewYork,11-02-17
7172bf2714bc5ae19523dab309a44222,TEDxTiburtinoLive,Italy,Roma,27-04-17
Tan Le demonstrates how we can t,TEDxMoosach,Germany,Munchen,18-12-17
e40dedeb0d0118146752ac9cc3ed8d7a,TEDxMoosach,Germany,Munchen,18-12-17
d50fd1906eabf853e25a298bb76772aa,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
10abdf0eb552f56338f1095752ad8d65,TEDxMoosach,Germany,Munchen,18-12-17
7f093452077ed035b0084c9fab1b89aa,TEDxUniversityofMacau,China,Macao,21-01-17
34744338b8536ced6b030a4fda0fb1e9,TEDxTiburtinoLive,Italy,Roma,27-04-17
684f34a788eecf2263879597168f932b,TEDxYouth,Canada,Toronto,12-11-16
3503e358c8a6ed71257ee24f95758fd2,TEDxMarseille,UnitedStates,Marseille,28-10-17
81d1defdac21671dfd27dce9b70ff513,TEDxDeerPark,UnitedStates,NewYork,11-02-17
8220707e3b9b657ca23a98a7b8f958af,TEDxMarseille,UnitedStates,Marseille,28-10-17
8352abe103877c8a6e3905c028ae3607,TEDxMoosach,Germany,Munchen,18-12-17
0aa852c7bf5073f58864742f15c086f8,TEDxMarseille,UnitedStates,Marseille,28-10-17
3946f5cec05d0c16d062e94669b1b442,TEDxTiburtinoLive,Italy,Roma,27-04-17
e907cfe4264e2a9e812030ff5733ecf0,TEDxKreuzberg,Germany,Berlin,12-04-17
8440d560d4666db632589526f8b148e0,TEDxHKBU,China,Hong Kong,18-11-17
63daec279e53a741614fdb3c74077a24,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
cf6f99b2bd5d6a5f91158bfb5df7fcdf,TEDxDeerPark,UnitedStates,NewYork,11-02-17
2212ca5fd0f044cec25504e006927c31,TEDxDelhiSalon,India,New delhi,13-9-17
1d36c14f3baefd5da621ff9f98af3f02,TEDxDelhiSalon,India,New delhi,13-9-17
15286c4cee2b668efbdc6a3f108e1ff8,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
874e6ff3c6a998f38f6f20c09b5e38a2,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
5e9ca76efd73ea9c2b5bc75586d0b409,TEDxHKBU,China,Hong Kong,18-11-17
7361f028957fcc90f01bc8e938e7999b,TEDxDeerPark,UnitedStates,NewYork,11-02-17
9dab46b316ca00cf041d5ab30b457f31,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
34ad7438890df273aac214e4da88b3f5,TEDxHKBU,China,Hong Kong,18-11-17
d112524bfe277878142546430f59c95e,TEDxBergamo,Italy,Bergamo,14-05-17
9634127e7bb6565e9f1473af13d68b0f,TEDxHKBU,China,Hong Kong,18-11-17
be1e512baae2225ab095f36a496f3ecb,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
ecf5153312af4606f9577995832b1482,TEDxUniversityofMacau,China,Macao,21-01-17
36f9e1c983ed7f3fedd74d96e127ad3f,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
58ab938e1d31027002b2f0c1692962b5,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
11f67811cd9c9ea510b4321aa3dcba85,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
a61d4d55dccc0a6d1c65e93f414cf5fb,TEDxHKBU,China,Hong Kong,18-11-17
81f59faac882fc44810093acd0a990d0,TEDxHKBU,China,Hong Kong,18-11-17
3e73f726a86e182aadb7f0fe604597ac,TEDxMoosach,Germany,Munchen,18-12-17
d354f703bab325672e509c8772b54000,TEDxYouth,Canada,Toronto,12-11-16
042d4a7af19262a093ca41e2649050c7,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
bcdacc284d9f2e9d58d2ade065f04278,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
cca80540c031e5894f715422ed571a60,TEDxHKBU,China,Hong Kong,18-11-17
de112041dbf3b028b65abe26e405a839,TEDxDelhiSalon,India,New delhi,13-9-17
9755e75f3eceb8813b7050e72e3cc129,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
54359fecdd79b33933cdce8706c79576,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
4be4f91248e4ba03eb91ba16d1f1c7f9,TEDxDelhiSalon,India,New delhi,13-9-17
af2df39209e3304aa38ee13b3f3771ce,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
41dec4deb962673fa334eb190773acde,TEDxYouth,Canada,Toronto,12-11-16
dda27493e4533d9322fb2fd00a19b729,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
0de914ebeb3d4e535ef610fd2683d598,TEDxDeerPark,UnitedStates,NewYork,11-02-17
",Posted Jan 2018,https://www.ted",TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
661f274096658078cd3f985da42fcf33,TEDxDelhiSalon,India,New delhi,13-9-17
9aec4707ad454f801eabc540ead40992,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
0bdf9a0a2d50cc846ba84b34da857b60,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
84a1ec76e91471ac57428a89170a711c,TEDxBergamo,Italy,Bergamo,14-05-17
f528583933ee50651d41a97afd55f3d9,TEDxBergamo,Italy,Bergamo,14-05-17
e138b529d13c7569992820fee1fa53f8,TEDxTiburtinoLive,Italy,Roma,27-04-17
f8a8aff9802ae8bb4de7afc0e20c1fe0,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
e05e978b78afac2484c9e7437019c218,TEDxYouth,Canada,Toronto,12-11-16
debbfedfa0390c33729283ee56103206,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
37c05ecc8a1bed83f314a8b79a79b7e3,TEDxDeerPark,UnitedStates,NewYork,11-02-17
63a78f68f6caa4daf025822eddf96e6e,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
91ce4d2b38c2f3854ac1a849104c8c96,TEDxKreuzberg,Germany,Berlin,12-04-17
10bc8d39063027f9f5affccbb9d0fdca,TEDxUniversityofMacau,China,Macao,21-01-17
057fa47a606e9af14bb2fa1ba641885a,TEDxHKBU,China,Hong Kong,18-11-17
31352944d913d06baf906e6b1c9be6af,TEDxDeerPark,UnitedStates,NewYork,11-02-17
3c5c4ca7ebda91c5824bb37dd7fb877f,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
40f90218e594d0ce6ae0d1faea82a2c9,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
4dc8dfe742426da0333c4e7de76c83f8,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
5e8b664e19df783e7f5f0c494a5c5cfd,TEDxTiburtinoLive,Italy,Roma,27-04-17
959eeacd9d8ad3a4aaf6fdb3a63e9b74,TEDxTiburtinoLive,Italy,Roma,27-04-17
b9e05760c9ad22e6a7ed41cb044739fd,TEDxDelhiSalon,India,New delhi,13-9-17
4ed922a364a54e6a43ffc38e67a8c812,TEDxYouth,Canada,Toronto,12-11-16
06125fdabce2e7dd4439cc1c1f2955d4,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
3f1ce0c942e180ab753c6ba46f36cdaf,TEDxMarseille,UnitedStates,Marseille,28-10-17
023d40ce62b1950275e2d146b6d31d36,TEDxKreuzberg,Germany,Berlin,12-04-17
facf55a15f5213d075ec028bbaa0cb24,TEDxMoosach,Germany,Munchen,18-12-17
d9b6256eb29796a49e71beaff132746d,TEDxMarseille,UnitedStates,Marseille,28-10-17
970e35cf0db28d55fd51abbd5718474d,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
2b7881b8a8a56d8623ad890f2985d31a,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
999291c8f7e362c3d333897fbc1d1389,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
8efc5304dbae519a5687c17b6d6cde7b,TEDxTiburtinoLive,Italy,Roma,27-04-17
e7acf5859c51303cac0d6a3e2c05b321,TEDxYouth,Canada,Toronto,12-11-16
49a756ff499dfec478a3349b501d057d,TEDxDeerPark,UnitedStates,NewYork,11-02-17
a7ddcac8818d8b966c0667dedcd776bc,TEDxMoosach,Germany,Munchen,18-12-17
64b5423f12b2d2f0a6a45fb7c03eb8bc,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
baaceb814f397f62093206ec2c036cfa,TEDxBergamo,Italy,Bergamo,14-05-17
5db9cbb63f0c054371a6c4a97088abba,TEDxUniversityofMacau,China,Macao,21-01-17
48fd0e19de092a467efb7b862a4d90ad,TEDxDeerPark,UnitedStates,NewYork,11-02-17
4524c20237d22955ee0793ff20104f94,TEDxHKBU,China,Hong Kong,18-11-17
4d9afaca1ffd6ad927359bd3c566b265,TEDxMoosach,Germany,Munchen,18-12-17
fcfd1de91850f06113926c263f2986ce,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
612fab4e7efb689fad97565014f9752e,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
69a090789f5108ef39a378ce24e8db48,TEDxHKBU,China,Hong Kong,18-11-17
a0f96a5ae72cdd4a4524c4aa8921b63f,TEDxKreuzberg,Germany,Berlin,12-04-17
0d1e17724033579ef94e7c577cd6cc0e,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
c5b94447231b5b547e46ec37ddd45aa4,TEDxHKBU,China,Hong Kong,18-11-17
6c203209ca013819c9db9b4d44e74d66,TEDxBergamo,Italy,Bergamo,14-05-17
fa5411fa3c65f3319bf8bded3a0f490c,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
;;;;;;;,TEDxDelhiSalon,India,New delhi,13-9-17
Alejandro nos cuenta la importan,TEDxMoosach,Germany,Munchen,18-12-17
"Alejandro es padre, hijo, pediat",TEDxDeerPark,UnitedStates,NewYork,11-02-17
e386a86ee302d4f3c477807f8f212119,TEDxHKBU,China,Hong Kong,18-11-17
3d4f0a44dedc7def1b45ab25619f9b96,TEDxMarseille,UnitedStates,Marseille,28-10-17
3863f5ec708743d4a1403cb6a35cbf15,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
2451344d8ac96cc0b1dd2fb3e2b9d4fb,TEDxBergamo,Italy,Bergamo,14-05-17
1cf41d0e88b43cfe58d76402ec2f0b54,TEDxBergamo,Italy,Bergamo,14-05-17
0fb2c48a0d92c06bdc55453206cce189,TEDxKreuzberg,Germany,Berlin,12-04-17
e6ffc1ce88b9074510410a0cf78bd504,TEDxHKBU,China,Hong Kong,18-11-17
24de7fec6947a14e20dd6f2f9aca0912,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
0abccb19859b3f58447f2e1a5dc8dba8,TEDxDelhiSalon,India,New delhi,13-9-17
8bf90b8e10c9ec09da8156a0e9f2d9a6,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
077b8f15295a528bb41a4340719f1d99,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
caeeb7a0010d872fbf16e8d101fa4d9e,TEDxYouth,Canada,Toronto,12-11-16
bdb66ad3d10d9c64bcab5f3cc94e901a,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
9c9dc6f2aa85ce9831a4310b5cd3534b,TEDxTiburtinoLive,Italy,Roma,27-04-17
a62de72fdfb0462eabb8a42b20377a79,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
f8978321aabbf660f0971b07691e94e7,TEDxBergamo,Italy,Bergamo,14-05-17
abcb0d1b39163dac1d01d65c9d84a0c0,TEDxMoosach,Germany,Munchen,18-12-17
6112822cc0bdf7796f9e89162ca77ab0,TEDxKreuzberg,Germany,Berlin,12-04-17
6060162b5c9f922f46036869d98d1336,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
7ec5a6f68dea9f2e7f5039a4c4c76a62,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
",Posted Nov 2017,https://www.ted",TEDxYouth,Canada,Toronto,12-11-16
a5992357faf3c1af9c4c887a421b77fa,TEDxHKBU,China,Hong Kong,18-11-17
df2456a00ab7df4c48eeb4c9ad4cda8f,TEDxTiburtinoLive,Italy,Roma,27-04-17
83c927c463dde270e5051b51af0725dc,TEDxDelhiSalon,India,New delhi,13-9-17
ce9444e70c557e56bd91a36bb843fe5e,TEDxMoosach,Germany,Munchen,18-12-17
69013dd528fdb043042d048893431111,TEDxCrenshaw,UnitedStates,LosAngeles,7-10-17
e92f8756bd3d41dcd90d7fbf7f1935c7,TEDxBergamo,Italy,Bergamo,14-05-17
c70937896e1b3f77dc00a39f8d9c09de,TEDxHKBU,China,Hong Kong,18-11-17
33a058842fa1146425c93a59f1205406,TEDxYouth,Canada,Toronto,12-11-16
34e0ac22f631b664367e5d03f116773e,TEDxMarseille,UnitedStates,Marseille,28-10-17
f5d26185cc900edc7264050df0d077d9,TEDxTiburtinoLive,Italy,Roma,27-04-17
e26364995904a741c093da9a74a7856e,TEDxSheffieldHallamUniversity,United Kingdom,Sheffield,25-02-17
e4e5789ad363e2e0619d3ebdc5361335,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
5ba8cac0f1f8c57e1e9f2bc715ba3b05,TEDxYouth,Canada,Toronto,12-11-16
4c559a1a953452a51e83245becc7c8b3,TEDxKreuzberg,Germany,Berlin,12-04-17
0bd4e39865c04c33be68f8c4d5db1ddc,TEDxMoosach,Germany,Munchen,18-12-17
63a67f6cd22ec9f00ffe37c50596dab3,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
3eb2880f6874b841880339b382df40a3,TEDxYouth,Canada,Toronto,12-11-16
588ae544e3608cc3df88f610678aaa78,TEDxKreuzberg,Germany,Berlin,12-04-17
50179a77c4bd451afb9a0e0b86387b11,TEDxYouth,Canada,Toronto,12-11-16
77c683005285c2b010caa3db6208a365,TEDxTiburtinoLive,Italy,Roma,27-04-17
8ddd0aa5a391d73d0bc5855bc2c0426b,TEDxUniversityofMacau,China,Macao,21-01-17
7cf7d65b8d8e29e426b2452d8a7ffd1c,TEDxKreuzberg,Germany,Berlin,12-04-17
04b20df080cf34649e5fe9d8c23de928,TEDxUniversityofMacau,China,Macao,21-01-17
643731de6f11fc26d8ec3d15f1b5bbf8,TEDxUniversityofMacau,China,Macao,21-01-17
226dcd6e91752ac9d72b6157cabe2547,TEDxBergamo,Italy,Bergamo,14-05-17
ff6f2e15cd3f77b9228414f359557dcf,TEDxTiburtinoLive,Italy,Roma,27-04-17
ad8b2211aedd5359055931260af8e5f3,TEDxTiburtinoLive,Italy,Roma,27-04-17
3f8657d3b05cd6ff4273e18c6d0ea45c,TEDxBergamo,Italy,Bergamo,14-05-17
1084c5aff454481806e196645756d6ab,TEDxMarseille,UnitedStates,Marseille,28-10-17
8f7a2ec53bbe40cc857c8066c74e33c6,TEDxHKBU,China,Hong Kong,18-11-17
44bbe09225f2f8037a555dc7b6834b13,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
5b52ee7b4c1836e69b934d03a6315eda,TEDxYouth,Canada,Toronto,12-11-16
72537a9754a0c3f4f4ffad09fb4581a4,TEDxYouth,Canada,Toronto,12-11-16
e28bbbd146f71feef37835420e686d37,TEDxRioLive,Brasil,Rio de Janeiro,3-7-17
56ccdd3dfea4bfd70cecb1b24e295077,TEDxMoosach,Germany,Munchen,18-12-17
5b28a188e298f1339e81a0eeceea85e7,TEDxTiburtinoLive,Italy,Roma,27-04-17
085df5a1b2e0ffd772b274389b2dbb1b,TEDxUniversityofMacau,China,Macao,21-01-17
06ea8d23a0c10c69d0475b9d5012f28c,TEDxMoosach,Germany,Munchen,18-12-17
9d654a448df26a16eabf049e3d4ca6a1,TEDxYouth,Canada,Toronto,12-11-16
e4ca01d98b3e26427be112e5289b0cac,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
7a3aa7224339da82cfb7738ce348e3fa,TEDxTiburtinoLive,Italy,Roma,27-04-17
ed8e67c6ba4ee6c2d5e1e6a77ef48ca5,TEDxHKBU,China,Hong Kong,18-11-17
20d891dd0419583b6c8b85e9b2cb5234,TEDxDelhiSalon,India,New delhi,13-9-17
4c5f3d15c4162db305070afcd5db7a08,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
f5ce4729f89ac3e39516d9fc9b80c254,TEDxHKBU,China,Hong Kong,18-11-17
1b3d3c4b1e8519b3d565a945266477da,TEDxMoosach,Germany,Munchen,18-12-17
8e5669de7679e2e6f00b1b96ddc1f68c,TEDxLeicesterSalon,United Kingdom,Leicester,3-05-17
c7c2b475690f5c8809db12175ee61526,TEDxDelhiSalon,India,New delhi,13-9-17
f089b589888a1ddfead94700121a637f,TEDxZumbroRiver,UnitedStates,Rochester,18-05-17
8663d72a9a9604c9e8082384e7007181,TEDxKreuzberg,Germany,Berlin,12-04-17
